,source,target,color,path,label,value,level
641,16,20,"rgba(192,192,192,0.2)",severe-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,1,3
642,13,17,"rgba(0,0,255,0.2)",severe-->moderate-->mild-->no_symptoms-->moderate,moderate,11,3
643,13,18,"rgba(255,128,0,0.2)",severe-->moderate-->mild-->followup_sensitivity-->moderate,moderate,1,3
644,14,17,"rgba(0,0,255,0.2)",severe-->moderate-->moderate-->no_symptoms-->moderate,moderate,27,3
645,14,18,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,6,3
646,14,19,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->followup_efficiency-->moderate,moderate,9,3
647,14,20,"rgba(192,192,192,0.2)",severe-->moderate-->moderate-->inconclusive-->inconclusive,inconclusive,2,3
648,15,17,"rgba(0,0,255,0.2)",severe-->moderate-->severe-->no_symptoms-->moderate,moderate,34,3
649,15,17,"rgba(0,0,255,0.2)",severe-->moderate-->severe-->no_symptoms-->severe,severe,4,3
650,15,18,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->moderate,moderate,9,3
651,15,18,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->severe,severe,1,3
652,15,19,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->moderate,moderate,9,3
653,15,19,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->severe,severe,4,3
654,15,20,"rgba(192,192,192,0.2)",severe-->moderate-->severe-->inconclusive-->inconclusive,inconclusive,2,3
655,16,20,"rgba(192,192,192,0.2)",severe-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,2,3
656,13,17,"rgba(0,0,255,0.2)",severe-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,6,3
657,13,18,"rgba(255,128,0,0.2)",severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,1,3
658,14,17,"rgba(0,0,255,0.2)",severe-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,33,3
659,14,18,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,10,3
660,14,19,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,12,3
661,14,20,"rgba(192,192,192,0.2)",severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,inconclusive,2,3
662,15,17,"rgba(0,0,255,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->moderate,moderate,38,3
663,15,17,"rgba(0,0,255,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->severe,severe,11,3
664,15,18,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,22,3
665,15,18,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->severe,severe,5,3
666,15,19,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate,26,3
667,15,19,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->severe,severe,11,3
668,15,20,"rgba(192,192,192,0.2)",severe-->moderately_severe-->severe-->inconclusive-->inconclusive,inconclusive,2,3
669,16,20,"rgba(192,192,192,0.2)",severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,10,3
670,13,17,"rgba(0,0,255,0.2)",severe-->severe-->mild-->no_symptoms-->severe,severe,4,3
671,13,18,"rgba(255,128,0,0.2)",severe-->severe-->mild-->followup_sensitivity-->severe,severe,1,3
672,14,17,"rgba(0,0,255,0.2)",severe-->severe-->moderate-->no_symptoms-->severe,severe,15,3
673,14,18,"rgba(255,128,0,0.2)",severe-->severe-->moderate-->followup_sensitivity-->severe,severe,6,3
674,14,19,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_efficiency-->severe,severe,2,3
675,14,20,"rgba(192,192,192,0.2)",severe-->severe-->moderate-->inconclusive-->inconclusive,inconclusive,1,3
676,15,17,"rgba(0,0,255,0.2)",severe-->severe-->severe-->no_symptoms-->severe,severe,54,3
677,15,18,"rgba(255,128,0,0.2)",severe-->severe-->severe-->followup_sensitivity-->severe,severe,21,3
678,15,19,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_efficiency-->severe,severe,53,3
679,15,20,"rgba(192,192,192,0.2)",severe-->severe-->severe-->inconclusive-->inconclusive,inconclusive,2,3
680,16,20,"rgba(192,192,192,0.2)",severe-->severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,10,3
681,16,20,"rgba(192,192,192,0.2)",severe-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,25,3
682,17,21,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->no_symptoms-->mild,mild,47,4
683,18,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->no_symptoms-->followup_sensitivity-->moderate,moderate,2,4
684,20,24,"rgba(192,192,192,0.2)",mild-->no_symptoms-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,4
685,17,21,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->no_symptoms-->mild,mild,125,4
686,18,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate,9,4
687,19,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->mild-->followup_efficiency-->moderate,moderate,4,4
688,20,24,"rgba(192,192,192,0.2)",mild-->no_symptoms-->mild-->inconclusive-->inconclusive,inconclusive,1,4
689,17,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate,13,4
690,18,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate,2,4
691,19,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->moderate-->followup_efficiency-->moderate,moderate,1,4
692,20,24,"rgba(192,192,192,0.2)",mild-->no_symptoms-->moderate-->inconclusive-->inconclusive,inconclusive,1,4
693,17,22,"rgba(255,128,0,0.2)",mild-->no_symptoms-->severe-->no_symptoms-->moderate,moderate,1,4
694,20,24,"rgba(192,192,192,0.2)",mild-->no_symptoms-->inconclusive-->inconclusive-->inconclusive,inconclusive,4,4
695,17,21,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->no_symptoms-->mild,mild,77,4
696,18,22,"rgba(255,128,0,0.2)",mild-->mild-->no_symptoms-->followup_sensitivity-->moderate,moderate,3,4
697,19,22,"rgba(255,128,0,0.2)",mild-->mild-->no_symptoms-->followup_efficiency-->moderate,moderate,4,4
698,20,24,"rgba(192,192,192,0.2)",mild-->mild-->no_symptoms-->inconclusive-->inconclusive,inconclusive,2,4
699,17,21,"rgba(0,255,0,0.2)",mild-->mild-->mild-->no_symptoms-->mild,mild,251,4
700,18,22,"rgba(255,128,0,0.2)",mild-->mild-->mild-->followup_sensitivity-->moderate,moderate,45,4
701,19,22,"rgba(255,128,0,0.2)",mild-->mild-->mild-->followup_efficiency-->moderate,moderate,26,4
702,20,24,"rgba(192,192,192,0.2)",mild-->mild-->mild-->inconclusive-->inconclusive,inconclusive,6,4
703,17,22,"rgba(255,128,0,0.2)",mild-->mild-->moderate-->no_symptoms-->moderate,moderate,43,4
704,18,22,"rgba(255,128,0,0.2)",mild-->mild-->moderate-->followup_sensitivity-->moderate,moderate,13,4
705,19,22,"rgba(255,128,0,0.2)",mild-->mild-->moderate-->followup_efficiency-->moderate,moderate,7,4
706,17,22,"rgba(255,128,0,0.2)",mild-->mild-->severe-->no_symptoms-->moderate,moderate,2,4
707,18,22,"rgba(255,128,0,0.2)",mild-->mild-->severe-->followup_sensitivity-->moderate,moderate,1,4
708,19,22,"rgba(255,128,0,0.2)",mild-->mild-->severe-->followup_efficiency-->moderate,moderate,2,4
709,17,24,"rgba(192,192,192,0.2)",mild-->mild-->inconclusive-->no_symptoms-->inconclusive,inconclusive,1,4
710,20,24,"rgba(192,192,192,0.2)",mild-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,13,4
711,17,22,"rgba(255,128,0,0.2)",mild-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate,13,4
712,18,22,"rgba(255,128,0,0.2)",mild-->moderate-->no_symptoms-->followup_sensitivity-->moderate,moderate,1,4
713,19,22,"rgba(255,128,0,0.2)",mild-->moderate-->no_symptoms-->followup_efficiency-->moderate,moderate,2,4
714,20,24,"rgba(192,192,192,0.2)",mild-->moderate-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,4
715,17,22,"rgba(255,128,0,0.2)",mild-->moderate-->mild-->no_symptoms-->moderate,moderate,62,4
716,18,22,"rgba(255,128,0,0.2)",mild-->moderate-->mild-->followup_sensitivity-->moderate,moderate,8,4
717,19,22,"rgba(255,128,0,0.2)",mild-->moderate-->mild-->followup_efficiency-->moderate,moderate,10,4
718,20,24,"rgba(192,192,192,0.2)",mild-->moderate-->mild-->inconclusive-->inconclusive,inconclusive,2,4
719,17,22,"rgba(255,128,0,0.2)",mild-->moderate-->moderate-->no_symptoms-->moderate,moderate,23,4
720,18,22,"rgba(255,128,0,0.2)",mild-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,2,4
721,19,22,"rgba(255,128,0,0.2)",mild-->moderate-->moderate-->followup_efficiency-->moderate,moderate,8,4
722,17,22,"rgba(255,128,0,0.2)",mild-->moderate-->severe-->no_symptoms-->moderate,moderate,2,4
723,18,22,"rgba(255,128,0,0.2)",mild-->moderate-->severe-->followup_sensitivity-->moderate,moderate,1,4
724,19,22,"rgba(255,128,0,0.2)",mild-->moderate-->severe-->followup_efficiency-->moderate,moderate,1,4
725,20,24,"rgba(192,192,192,0.2)",mild-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,5,4
726,17,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,moderate,4,4
727,17,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,6,4
728,18,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,2,4
729,19,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->mild-->followup_efficiency-->moderate,moderate,2,4
730,17,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,5,4
731,18,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,2,4
732,19,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,1,4
733,18,22,"rgba(255,128,0,0.2)",mild-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,1,4
734,17,24,"rgba(192,192,192,0.2)",mild-->inconclusive-->severe-->no_symptoms-->inconclusive,inconclusive,1,4
735,20,24,"rgba(192,192,192,0.2)",mild-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,49,4
736,17,21,"rgba(0,255,0,0.2)",moderate-->no_symptoms-->no_symptoms-->no_symptoms-->mild,mild,1,4
737,17,21,"rgba(0,255,0,0.2)",moderate-->no_symptoms-->mild-->no_symptoms-->mild,mild,8,4
738,18,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate,1,4
739,17,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate,15,4
740,18,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate,2,4
741,17,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->moderate,moderate,2,4
742,17,23,"rgba(255,0,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->severe,severe,5,4
743,18,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_sensitivity-->moderate,moderate,1,4
744,19,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_efficiency-->moderate,moderate,1,4
745,17,21,"rgba(0,255,0,0.2)",moderate-->mild-->no_symptoms-->no_symptoms-->mild,mild,2,4
746,17,21,"rgba(0,255,0,0.2)",moderate-->mild-->mild-->no_symptoms-->mild,mild,61,4
747,18,22,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_sensitivity-->moderate,moderate,15,4
748,19,22,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_efficiency-->moderate,moderate,8,4
749,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->mild-->inconclusive-->inconclusive,inconclusive,2,4
750,17,22,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->no_symptoms-->moderate,moderate,93,4
751,18,22,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_sensitivity-->moderate,moderate,14,4
752,19,22,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_efficiency-->moderate,moderate,13,4
753,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->moderate-->inconclusive-->inconclusive,inconclusive,2,4
754,17,22,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->no_symptoms-->moderate,moderate,20,4
755,18,22,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_sensitivity-->moderate,moderate,7,4
756,19,22,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_efficiency-->moderate,moderate,13,4
757,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->severe-->inconclusive-->inconclusive,inconclusive,1,4
758,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,6,4
759,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate,1,4
760,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->no_symptoms-->moderate,moderate,43,4
761,18,22,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_sensitivity-->moderate,moderate,13,4
762,19,22,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_efficiency-->moderate,moderate,10,4
763,20,24,"rgba(192,192,192,0.2)",moderate-->moderate-->mild-->inconclusive-->inconclusive,inconclusive,2,4
764,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->no_symptoms-->moderate,moderate,83,4
765,18,22,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,27,4
766,19,22,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_efficiency-->moderate,moderate,22,4
767,20,24,"rgba(192,192,192,0.2)",moderate-->moderate-->moderate-->inconclusive-->inconclusive,inconclusive,2,4
768,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->moderate,moderate,29,4
769,17,23,"rgba(255,0,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->severe,severe,3,4
770,18,22,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->moderate,moderate,15,4
771,18,23,"rgba(255,0,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->severe,severe,4,4
772,19,22,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->moderate,moderate,15,4
773,19,23,"rgba(255,0,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->severe,severe,1,4
774,20,24,"rgba(192,192,192,0.2)",moderate-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,11,4
775,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,moderate,1,4
776,20,24,"rgba(192,192,192,0.2)",moderate-->moderately_severe-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,4
777,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,25,4
778,18,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,3,4
779,19,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_efficiency-->moderate,moderate,1,4
780,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,21,4
781,18,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,14,4
782,19,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,16,4
783,20,24,"rgba(192,192,192,0.2)",moderate-->moderately_severe-->moderate-->inconclusive-->inconclusive,inconclusive,1,4
784,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->moderate,moderate,9,4
785,17,23,"rgba(255,0,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->severe,severe,1,4
786,18,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,2,4
787,18,23,"rgba(255,0,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->severe,severe,1,4
788,19,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate,11,4
789,20,24,"rgba(192,192,192,0.2)",moderate-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,5,4
790,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->no_symptoms-->no_symptoms-->severe,severe,1,4
791,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->mild-->no_symptoms-->severe,severe,1,4
792,19,23,"rgba(255,0,0,0.2)",moderate-->severe-->mild-->followup_efficiency-->severe,severe,1,4
793,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->moderate-->no_symptoms-->severe,severe,4,4
794,18,23,"rgba(255,0,0,0.2)",moderate-->severe-->moderate-->followup_sensitivity-->severe,severe,2,4
795,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->severe-->no_symptoms-->severe,severe,2,4
796,18,23,"rgba(255,0,0,0.2)",moderate-->severe-->severe-->followup_sensitivity-->severe,severe,1,4
797,19,23,"rgba(255,0,0,0.2)",moderate-->severe-->severe-->followup_efficiency-->severe,severe,1,4
798,20,24,"rgba(192,192,192,0.2)",moderate-->severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,3,4
799,20,24,"rgba(192,192,192,0.2)",moderate-->inconclusive-->moderate-->inconclusive-->inconclusive,inconclusive,1,4
800,17,24,"rgba(192,192,192,0.2)",moderate-->inconclusive-->severe-->no_symptoms-->inconclusive,inconclusive,1,4
801,20,24,"rgba(192,192,192,0.2)",moderate-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,32,4
802,17,21,"rgba(0,255,0,0.2)",severe-->mild-->mild-->no_symptoms-->mild,mild,5,4
803,17,22,"rgba(255,128,0,0.2)",severe-->mild-->moderate-->no_symptoms-->moderate,moderate,8,4
804,18,22,"rgba(255,128,0,0.2)",severe-->mild-->moderate-->followup_sensitivity-->moderate,moderate,1,4
805,17,22,"rgba(255,128,0,0.2)",severe-->mild-->severe-->no_symptoms-->moderate,moderate,8,4
806,17,23,"rgba(255,0,0,0.2)",severe-->mild-->severe-->no_symptoms-->severe,severe,1,4
807,18,22,"rgba(255,128,0,0.2)",severe-->mild-->severe-->followup_sensitivity-->moderate,moderate,2,4
808,19,22,"rgba(255,128,0,0.2)",severe-->mild-->severe-->followup_efficiency-->moderate,moderate,1,4
809,20,24,"rgba(192,192,192,0.2)",severe-->mild-->severe-->inconclusive-->inconclusive,inconclusive,1,4
810,20,24,"rgba(192,192,192,0.2)",severe-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,1,4
811,17,22,"rgba(255,128,0,0.2)",severe-->moderate-->mild-->no_symptoms-->moderate,moderate,11,4
812,18,22,"rgba(255,128,0,0.2)",severe-->moderate-->mild-->followup_sensitivity-->moderate,moderate,1,4
813,17,22,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->no_symptoms-->moderate,moderate,27,4
814,18,22,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,6,4
815,19,22,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->followup_efficiency-->moderate,moderate,9,4
816,20,24,"rgba(192,192,192,0.2)",severe-->moderate-->moderate-->inconclusive-->inconclusive,inconclusive,2,4
817,17,22,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->no_symptoms-->moderate,moderate,34,4
818,17,23,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->no_symptoms-->severe,severe,4,4
819,18,22,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->moderate,moderate,9,4
820,18,23,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->severe,severe,1,4
821,19,22,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->moderate,moderate,9,4
822,19,23,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->severe,severe,4,4
823,20,24,"rgba(192,192,192,0.2)",severe-->moderate-->severe-->inconclusive-->inconclusive,inconclusive,2,4
824,20,24,"rgba(192,192,192,0.2)",severe-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,2,4
825,17,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,6,4
826,18,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,1,4
827,17,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,33,4
828,18,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,10,4
829,19,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,12,4
830,20,24,"rgba(192,192,192,0.2)",severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,inconclusive,2,4
831,17,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->moderate,moderate,38,4
832,17,23,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->severe,severe,11,4
833,18,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,22,4
834,18,23,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->severe,severe,5,4
835,19,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate,26,4
836,19,23,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->severe,severe,11,4
837,20,24,"rgba(192,192,192,0.2)",severe-->moderately_severe-->severe-->inconclusive-->inconclusive,inconclusive,2,4
838,20,24,"rgba(192,192,192,0.2)",severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,10,4
839,17,23,"rgba(255,0,0,0.2)",severe-->severe-->mild-->no_symptoms-->severe,severe,4,4
840,18,23,"rgba(255,0,0,0.2)",severe-->severe-->mild-->followup_sensitivity-->severe,severe,1,4
841,17,23,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->no_symptoms-->severe,severe,15,4
842,18,23,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_sensitivity-->severe,severe,6,4
843,19,23,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_efficiency-->severe,severe,2,4
844,20,24,"rgba(192,192,192,0.2)",severe-->severe-->moderate-->inconclusive-->inconclusive,inconclusive,1,4
845,17,23,"rgba(255,0,0,0.2)",severe-->severe-->severe-->no_symptoms-->severe,severe,54,4
846,18,23,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_sensitivity-->severe,severe,21,4
847,19,23,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_efficiency-->severe,severe,53,4
848,20,24,"rgba(192,192,192,0.2)",severe-->severe-->severe-->inconclusive-->inconclusive,inconclusive,2,4
849,20,24,"rgba(192,192,192,0.2)",severe-->severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,10,4
850,20,24,"rgba(192,192,192,0.2)",severe-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,25,4
