Year,Month,Week,mild,moderate,severe,total,mild_rel_prop,moderate_rel_prop,severe_rel_prop,account_id,mild_acct_rate,moderate_acct_rate,severe_acct_rate,total_acct_rate,mild_acct_rate100,moderate_acct_rate100,severe_acct_rate100,total_acct_rate100
2020,4,9,19.0,25.0,11.0,55.0,0.34545454545454546,0.45454545454545453,0.2,1456,0.01304945054945055,0.017170329670329672,0.007554945054945055,0.03777472527472527,1.304945054945055,1.7170329670329672,0.7554945054945055,3.7774725274725274
2020,4,16,22.0,19.0,3.0,44.0,0.5,0.4318181818181818,0.06818181818181818,946,0.023255813953488372,0.0200845665961945,0.003171247357293869,0.046511627906976744,2.3255813953488373,2.00845665961945,0.3171247357293869,4.651162790697675
2020,4,23,11.0,19.0,0.0,30.0,0.36666666666666664,0.6333333333333333,0.0,524,0.02099236641221374,0.03625954198473282,0.0,0.05725190839694656,2.099236641221374,3.6259541984732824,0.0,5.7251908396946565
2020,4,30,13.0,13.0,4.0,30.0,0.43333333333333335,0.43333333333333335,0.13333333333333333,729,0.01783264746227709,0.01783264746227709,0.0054869684499314125,0.0411522633744856,1.7832647462277091,1.7832647462277091,0.5486968449931412,4.11522633744856
2020,5,7,11.0,17.0,5.0,33.0,0.3333333333333333,0.5151515151515151,0.15151515151515152,528,0.020833333333333332,0.032196969696969696,0.00946969696969697,0.0625,2.083333333333333,3.2196969696969697,0.946969696969697,6.25
2020,5,14,16.0,11.0,4.0,31.0,0.5161290322580645,0.3548387096774194,0.12903225806451613,355,0.04507042253521127,0.030985915492957747,0.011267605633802818,0.08732394366197183,4.507042253521127,3.0985915492957745,1.1267605633802817,8.732394366197182
2020,5,21,10.0,6.0,0.0,16.0,0.625,0.375,0.0,230,0.043478260869565216,0.02608695652173913,0.0,0.06956521739130435,4.3478260869565215,2.608695652173913,0.0,6.956521739130435
2020,5,28,11.0,13.0,1.0,25.0,0.44,0.52,0.04,491,0.02240325865580448,0.026476578411405296,0.002036659877800407,0.05091649694501019,2.240325865580448,2.6476578411405294,0.20366598778004072,5.091649694501019
2020,6,4,16.0,19.0,2.0,37.0,0.43243243243243246,0.5135135135135135,0.05405405405405406,625,0.0256,0.0304,0.0032,0.0592,2.56,3.04,0.32,5.92
2020,6,11,9.0,14.0,2.0,25.0,0.36,0.56,0.08,371,0.02425876010781671,0.03773584905660377,0.005390835579514825,0.0673854447439353,2.4258760107816713,3.7735849056603774,0.5390835579514826,6.738544474393531
2020,6,18,13.0,16.0,6.0,35.0,0.37142857142857144,0.45714285714285713,0.17142857142857143,358,0.036312849162011177,0.0446927374301676,0.01675977653631285,0.09776536312849161,3.6312849162011176,4.4692737430167595,1.675977653631285,9.776536312849162
2020,6,25,12.0,17.0,4.0,33.0,0.36363636363636365,0.5151515151515151,0.12121212121212122,267,0.0449438202247191,0.06367041198501873,0.0149812734082397,0.12359550561797752,4.49438202247191,6.367041198501873,1.4981273408239701,12.359550561797752
2020,7,2,10.0,16.0,2.0,28.0,0.35714285714285715,0.5714285714285714,0.07142857142857142,209,0.04784688995215311,0.07655502392344497,0.009569377990430622,0.1339712918660287,4.784688995215311,7.655502392344498,0.9569377990430622,13.397129186602871
2020,7,9,14.0,19.0,2.0,35.0,0.4,0.5428571428571428,0.05714285714285714,406,0.034482758620689655,0.046798029556650245,0.0049261083743842365,0.08620689655172414,3.4482758620689653,4.679802955665025,0.49261083743842365,8.620689655172415
2020,7,16,9.0,14.0,6.0,29.0,0.3103448275862069,0.4827586206896552,0.20689655172413793,184,0.04891304347826087,0.07608695652173914,0.03260869565217391,0.15760869565217392,4.891304347826087,7.608695652173914,3.260869565217391,15.760869565217392
2020,7,23,10.0,12.0,2.0,24.0,0.4166666666666667,0.5,0.08333333333333333,224,0.044642857142857144,0.05357142857142857,0.008928571428571428,0.10714285714285714,4.464285714285714,5.357142857142857,0.8928571428571428,10.714285714285714
2020,7,30,15.0,14.0,2.0,31.0,0.4838709677419355,0.45161290322580644,0.06451612903225806,193,0.07772020725388601,0.07253886010362694,0.010362694300518135,0.16062176165803108,7.772020725388601,7.253886010362693,1.0362694300518136,16.06217616580311
2020,8,6,14.0,16.0,2.0,32.0,0.4375,0.5,0.0625,211,0.06635071090047394,0.07582938388625593,0.009478672985781991,0.15165876777251186,6.6350710900473935,7.5829383886255926,0.9478672985781991,15.165876777251185
2020,8,13,17.0,19.0,2.0,38.0,0.4473684210526316,0.5,0.05263157894736842,189,0.08994708994708994,0.10052910052910052,0.010582010582010581,0.20105820105820105,8.994708994708994,10.052910052910052,1.0582010582010581,20.105820105820104
2020,8,20,8.0,15.0,3.0,26.0,0.3076923076923077,0.5769230769230769,0.11538461538461539,190,0.042105263157894736,0.07894736842105263,0.015789473684210527,0.1368421052631579,4.2105263157894735,7.894736842105263,1.5789473684210527,13.684210526315791
2020,8,27,5.0,2.0,2.0,9.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,124,0.04032258064516129,0.016129032258064516,0.016129032258064516,0.07258064516129033,4.032258064516129,1.6129032258064515,1.6129032258064515,7.258064516129033
2020,9,10,18.0,11.0,2.0,31.0,0.5806451612903226,0.3548387096774194,0.06451612903225806,154,0.11688311688311688,0.07142857142857142,0.012987012987012988,0.2012987012987013,11.688311688311687,7.142857142857142,1.2987012987012987,20.12987012987013
2020,9,17,7.0,15.0,3.0,25.0,0.28,0.6,0.12,340,0.020588235294117647,0.04411764705882353,0.008823529411764706,0.07352941176470588,2.0588235294117645,4.411764705882353,0.8823529411764706,7.352941176470589
2020,9,24,9.0,8.0,2.0,19.0,0.47368421052631576,0.42105263157894735,0.10526315789473684,232,0.03879310344827586,0.034482758620689655,0.008620689655172414,0.08189655172413793,3.8793103448275863,3.4482758620689653,0.8620689655172413,8.189655172413794
2020,10,1,13.0,14.0,1.0,28.0,0.4642857142857143,0.5,0.03571428571428571,104,0.125,0.1346153846153846,0.009615384615384616,0.2692307692307692,12.5,13.461538461538462,0.9615384615384616,26.923076923076923
2020,10,8,10.0,9.0,3.0,22.0,0.45454545454545453,0.4090909090909091,0.13636363636363635,149,0.06711409395973154,0.06040268456375839,0.020134228187919462,0.1476510067114094,6.7114093959731544,6.0402684563758395,2.013422818791946,14.76510067114094
2020,10,15,11.0,11.0,4.0,26.0,0.4230769230769231,0.4230769230769231,0.15384615384615385,132,0.08333333333333333,0.08333333333333333,0.030303030303030304,0.19696969696969696,8.333333333333332,8.333333333333332,3.0303030303030303,19.696969696969695
2020,10,22,13.0,14.0,2.0,29.0,0.4482758620689655,0.4827586206896552,0.06896551724137931,667,0.019490254872563718,0.020989505247376312,0.0029985007496251873,0.043478260869565216,1.9490254872563717,2.0989505247376314,0.29985007496251875,4.3478260869565215
2020,10,29,18.0,19.0,3.0,40.0,0.45,0.475,0.075,633,0.02843601895734597,0.030015797788309637,0.004739336492890996,0.0631911532385466,2.843601895734597,3.0015797788309637,0.47393364928909953,6.31911532385466
2020,11,5,9.0,8.0,3.0,20.0,0.45,0.4,0.15,228,0.039473684210526314,0.03508771929824561,0.013157894736842105,0.08771929824561403,3.9473684210526314,3.508771929824561,1.3157894736842104,8.771929824561402
2020,11,12,16.0,19.0,3.0,38.0,0.42105263157894735,0.5,0.07894736842105263,201,0.07960199004975124,0.0945273631840796,0.014925373134328358,0.1890547263681592,7.960199004975125,9.45273631840796,1.4925373134328357,18.90547263681592
2020,11,19,14.0,12.0,0.0,26.0,0.5384615384615384,0.46153846153846156,0.0,355,0.03943661971830986,0.03380281690140845,0.0,0.07323943661971831,3.943661971830986,3.3802816901408446,0.0,7.323943661971831
2020,11,26,7.0,12.0,3.0,22.0,0.3181818181818182,0.5454545454545454,0.13636363636363635,235,0.029787234042553193,0.05106382978723404,0.01276595744680851,0.09361702127659574,2.9787234042553195,5.106382978723404,1.276595744680851,9.361702127659575
2020,12,3,11.0,6.0,1.0,18.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,316,0.03481012658227848,0.0189873417721519,0.0031645569620253164,0.056962025316455694,3.481012658227848,1.89873417721519,0.31645569620253167,5.69620253164557
2020,12,10,7.0,12.0,1.0,20.0,0.35,0.6,0.05,214,0.03271028037383177,0.056074766355140186,0.004672897196261682,0.09345794392523364,3.2710280373831773,5.607476635514018,0.46728971962616817,9.345794392523365
2020,12,17,5.0,6.0,3.0,14.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,233,0.02145922746781116,0.02575107296137339,0.012875536480686695,0.060085836909871244,2.1459227467811157,2.575107296137339,1.2875536480686696,6.008583690987124
2020,12,24,10.0,2.0,0.0,12.0,0.8333333333333334,0.16666666666666666,0.0,361,0.027700831024930747,0.00554016620498615,0.0,0.0332409972299169,2.7700831024930745,0.554016620498615,0.0,3.32409972299169
2020,12,31,7.0,8.0,5.0,20.0,0.35,0.4,0.25,132,0.05303030303030303,0.06060606060606061,0.03787878787878788,0.15151515151515152,5.303030303030303,6.0606060606060606,3.787878787878788,15.151515151515152
2021,1,7,10.0,14.0,2.0,26.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,227,0.04405286343612335,0.06167400881057269,0.00881057268722467,0.1145374449339207,4.405286343612335,6.167400881057269,0.881057268722467,11.45374449339207
2021,1,14,7.0,3.0,2.0,12.0,0.5833333333333334,0.25,0.16666666666666666,180,0.03888888888888889,0.016666666666666666,0.011111111111111112,0.06666666666666667,3.888888888888889,1.6666666666666667,1.1111111111111112,6.666666666666667
2021,1,21,15.0,14.0,3.0,32.0,0.46875,0.4375,0.09375,185,0.08108108108108109,0.07567567567567568,0.016216216216216217,0.17297297297297298,8.108108108108109,7.567567567567568,1.6216216216216217,17.2972972972973
2021,1,28,9.0,9.0,0.0,18.0,0.5,0.5,0.0,179,0.05027932960893855,0.05027932960893855,0.0,0.1005586592178771,5.027932960893855,5.027932960893855,0.0,10.05586592178771
2021,2,4,12.0,8.0,0.0,20.0,0.6,0.4,0.0,188,0.06382978723404255,0.0425531914893617,0.0,0.10638297872340426,6.382978723404255,4.25531914893617,0.0,10.638297872340425
2021,2,11,10.0,10.0,1.0,21.0,0.47619047619047616,0.47619047619047616,0.047619047619047616,703,0.01422475106685633,0.01422475106685633,0.001422475106685633,0.029871977240398292,1.422475106685633,1.422475106685633,0.1422475106685633,2.987197724039829
2021,2,18,8.0,1.0,4.0,13.0,0.6153846153846154,0.07692307692307693,0.3076923076923077,442,0.01809954751131222,0.0022624434389140274,0.00904977375565611,0.029411764705882353,1.809954751131222,0.22624434389140274,0.904977375565611,2.941176470588235
2021,2,25,9.0,3.0,1.0,13.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,265,0.033962264150943396,0.011320754716981131,0.0037735849056603774,0.04905660377358491,3.3962264150943398,1.1320754716981132,0.37735849056603776,4.905660377358491
2021,3,4,15.0,4.0,5.0,24.0,0.625,0.16666666666666666,0.20833333333333334,161,0.09316770186335403,0.024844720496894408,0.031055900621118012,0.14906832298136646,9.316770186335404,2.484472049689441,3.1055900621118013,14.906832298136646
2021,3,11,6.0,12.0,2.0,20.0,0.3,0.6,0.1,130,0.046153846153846156,0.09230769230769231,0.015384615384615385,0.15384615384615385,4.615384615384616,9.230769230769232,1.5384615384615385,15.384615384615385
2021,3,18,8.0,8.0,0.0,16.0,0.5,0.5,0.0,179,0.0446927374301676,0.0446927374301676,0.0,0.0893854748603352,4.4692737430167595,4.4692737430167595,0.0,8.938547486033519
2021,3,25,9.0,11.0,2.0,22.0,0.4090909090909091,0.5,0.09090909090909091,158,0.056962025316455694,0.06962025316455696,0.012658227848101266,0.13924050632911392,5.69620253164557,6.962025316455696,1.2658227848101267,13.924050632911392
2021,4,1,8.0,5.0,2.0,15.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,699,0.011444921316165951,0.00715307582260372,0.002861230329041488,0.02145922746781116,1.144492131616595,0.7153075822603719,0.28612303290414876,2.1459227467811157
2021,4,8,2.0,4.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.0,440,0.004545454545454545,0.00909090909090909,0.0,0.013636363636363636,0.45454545454545453,0.9090909090909091,0.0,1.3636363636363635
2021,4,15,6.0,9.0,0.0,15.0,0.4,0.6,0.0,370,0.016216216216216217,0.024324324324324326,0.0,0.04054054054054054,1.6216216216216217,2.4324324324324325,0.0,4.054054054054054
2021,4,22,6.0,12.0,0.0,18.0,0.3333333333333333,0.6666666666666666,0.0,181,0.03314917127071823,0.06629834254143646,0.0,0.09944751381215469,3.314917127071823,6.629834254143646,0.0,9.94475138121547
2021,4,29,5.0,6.0,4.0,15.0,0.3333333333333333,0.4,0.26666666666666666,196,0.025510204081632654,0.030612244897959183,0.02040816326530612,0.07653061224489796,2.5510204081632653,3.061224489795918,2.0408163265306123,7.653061224489796
2021,5,6,4.0,3.0,1.0,8.0,0.5,0.375,0.125,131,0.030534351145038167,0.022900763358778626,0.007633587786259542,0.061068702290076333,3.0534351145038165,2.2900763358778624,0.7633587786259541,6.106870229007633
2021,5,13,3.0,7.0,0.0,10.0,0.3,0.7,0.0,402,0.007462686567164179,0.017412935323383085,0.0,0.024875621890547265,0.7462686567164178,1.7412935323383085,0.0,2.4875621890547266
2021,5,20,4.0,14.0,0.0,18.0,0.2222222222222222,0.7777777777777778,0.0,140,0.02857142857142857,0.1,0.0,0.12857142857142856,2.857142857142857,10.0,0.0,12.857142857142856
2021,5,27,8.0,5.0,2.0,15.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,253,0.03162055335968379,0.019762845849802372,0.007905138339920948,0.05928853754940711,3.1620553359683794,1.9762845849802373,0.7905138339920948,5.928853754940711
2021,6,3,3.0,3.0,2.0,8.0,0.375,0.375,0.25,123,0.024390243902439025,0.024390243902439025,0.016260162601626018,0.06504065040650407,2.4390243902439024,2.4390243902439024,1.6260162601626018,6.504065040650407
2021,6,10,13.0,10.0,0.0,23.0,0.5652173913043478,0.43478260869565216,0.0,164,0.07926829268292683,0.06097560975609756,0.0,0.1402439024390244,7.926829268292683,6.097560975609756,0.0,14.02439024390244
2021,6,17,6.0,2.0,2.0,10.0,0.6,0.2,0.2,172,0.03488372093023256,0.011627906976744186,0.011627906976744186,0.05813953488372093,3.488372093023256,1.1627906976744187,1.1627906976744187,5.813953488372093
2021,6,24,3.0,9.0,3.0,15.0,0.2,0.6,0.2,184,0.016304347826086956,0.04891304347826087,0.016304347826086956,0.08152173913043478,1.6304347826086956,4.891304347826087,1.6304347826086956,8.152173913043478
2021,7,1,6.0,4.0,2.0,12.0,0.5,0.3333333333333333,0.16666666666666666,167,0.03592814371257485,0.023952095808383235,0.011976047904191617,0.0718562874251497,3.592814371257485,2.3952095808383236,1.1976047904191618,7.18562874251497
2021,7,8,9.0,8.0,0.0,17.0,0.5294117647058824,0.47058823529411764,0.0,152,0.05921052631578947,0.05263157894736842,0.0,0.1118421052631579,5.921052631578947,5.263157894736842,0.0,11.18421052631579
2021,7,15,8.0,6.0,0.0,14.0,0.5714285714285714,0.42857142857142855,0.0,176,0.045454545454545456,0.03409090909090909,0.0,0.07954545454545454,4.545454545454546,3.4090909090909087,0.0,7.954545454545454
2021,7,22,4.0,4.0,1.0,9.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,229,0.017467248908296942,0.017467248908296942,0.004366812227074236,0.039301310043668124,1.7467248908296942,1.7467248908296942,0.43668122270742354,3.9301310043668125
2021,7,29,7.0,6.0,3.0,16.0,0.4375,0.375,0.1875,238,0.029411764705882353,0.025210084033613446,0.012605042016806723,0.06722689075630252,2.941176470588235,2.5210084033613445,1.2605042016806722,6.722689075630252
2021,8,5,8.0,6.0,1.0,15.0,0.5333333333333333,0.4,0.06666666666666667,281,0.028469750889679714,0.021352313167259787,0.0035587188612099642,0.05338078291814947,2.8469750889679712,2.135231316725979,0.3558718861209964,5.338078291814947
2021,8,12,6.0,7.0,1.0,14.0,0.42857142857142855,0.5,0.07142857142857142,247,0.024291497975708502,0.02834008097165992,0.004048582995951417,0.05668016194331984,2.42914979757085,2.834008097165992,0.4048582995951417,5.668016194331984
2021,8,19,3.0,4.0,1.0,8.0,0.375,0.5,0.125,196,0.015306122448979591,0.02040816326530612,0.00510204081632653,0.04081632653061224,1.530612244897959,2.0408163265306123,0.5102040816326531,4.081632653061225
2021,8,26,6.0,5.0,1.0,12.0,0.5,0.4166666666666667,0.08333333333333333,266,0.022556390977443608,0.018796992481203006,0.0037593984962406013,0.045112781954887216,2.2556390977443606,1.8796992481203008,0.37593984962406013,4.511278195488721
2021,9,2,8.0,8.0,1.0,17.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,187,0.0427807486631016,0.0427807486631016,0.0053475935828877,0.09090909090909091,4.27807486631016,4.27807486631016,0.53475935828877,9.090909090909092
2021,9,9,6.0,11.0,1.0,18.0,0.3333333333333333,0.6111111111111112,0.05555555555555555,317,0.01892744479495268,0.03470031545741325,0.0031545741324921135,0.056782334384858045,1.8927444794952681,3.4700315457413247,0.31545741324921134,5.678233438485805
2021,9,16,9.0,6.0,1.0,16.0,0.5625,0.375,0.0625,320,0.028125,0.01875,0.003125,0.05,2.8125,1.875,0.3125,5.0
2021,9,23,8.0,3.0,1.0,12.0,0.6666666666666666,0.25,0.08333333333333333,178,0.0449438202247191,0.016853932584269662,0.0056179775280898875,0.06741573033707865,4.49438202247191,1.6853932584269662,0.5617977528089888,6.741573033707865
2021,9,30,9.0,6.0,5.0,20.0,0.45,0.3,0.25,285,0.031578947368421054,0.021052631578947368,0.017543859649122806,0.07017543859649122,3.1578947368421053,2.1052631578947367,1.7543859649122806,7.017543859649122
2021,10,7,8.0,5.0,4.0,17.0,0.47058823529411764,0.29411764705882354,0.23529411764705882,374,0.0213903743315508,0.013368983957219251,0.0106951871657754,0.045454545454545456,2.13903743315508,1.3368983957219251,1.06951871657754,4.545454545454546
2021,10,14,9.0,12.0,0.0,21.0,0.42857142857142855,0.5714285714285714,0.0,176,0.05113636363636364,0.06818181818181818,0.0,0.11931818181818182,5.113636363636364,6.8181818181818175,0.0,11.931818181818182
2021,10,21,7.0,3.0,3.0,13.0,0.5384615384615384,0.23076923076923078,0.23076923076923078,159,0.0440251572327044,0.018867924528301886,0.018867924528301886,0.08176100628930817,4.40251572327044,1.8867924528301887,1.8867924528301887,8.176100628930817
2021,10,28,12.0,6.0,0.0,18.0,0.6666666666666666,0.3333333333333333,0.0,175,0.06857142857142857,0.03428571428571429,0.0,0.10285714285714286,6.857142857142858,3.428571428571429,0.0,10.285714285714285
2021,11,4,8.0,8.0,1.0,17.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,180,0.044444444444444446,0.044444444444444446,0.005555555555555556,0.09444444444444444,4.444444444444445,4.444444444444445,0.5555555555555556,9.444444444444445
2021,11,11,8.0,6.0,2.0,16.0,0.5,0.375,0.125,228,0.03508771929824561,0.02631578947368421,0.008771929824561403,0.07017543859649122,3.508771929824561,2.631578947368421,0.8771929824561403,7.017543859649122
2021,11,18,4.0,7.0,1.0,12.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,211,0.018957345971563982,0.03317535545023697,0.004739336492890996,0.05687203791469194,1.8957345971563981,3.3175355450236967,0.47393364928909953,5.687203791469194
2021,11,25,8.0,11.0,2.0,21.0,0.38095238095238093,0.5238095238095238,0.09523809523809523,274,0.029197080291970802,0.040145985401459854,0.0072992700729927005,0.07664233576642336,2.9197080291970803,4.014598540145985,0.7299270072992701,7.664233576642336
2021,12,2,10.0,9.0,1.0,20.0,0.5,0.45,0.05,291,0.03436426116838488,0.030927835051546393,0.003436426116838488,0.06872852233676977,3.436426116838488,3.0927835051546393,0.3436426116838488,6.872852233676976
2021,12,9,3.0,7.0,0.0,10.0,0.3,0.7,0.0,228,0.013157894736842105,0.03070175438596491,0.0,0.043859649122807015,1.3157894736842104,3.070175438596491,0.0,4.385964912280701
2021,12,16,14.0,3.0,0.0,17.0,0.8235294117647058,0.17647058823529413,0.0,268,0.05223880597014925,0.011194029850746268,0.0,0.06343283582089553,5.223880597014925,1.1194029850746268,0.0,6.343283582089552
2021,12,23,4.0,6.0,0.0,10.0,0.4,0.6,0.0,184,0.021739130434782608,0.03260869565217391,0.0,0.05434782608695652,2.1739130434782608,3.260869565217391,0.0,5.434782608695652
2021,12,30,7.0,6.0,2.0,15.0,0.4666666666666667,0.4,0.13333333333333333,283,0.024734982332155476,0.02120141342756184,0.007067137809187279,0.053003533568904596,2.4734982332155475,2.1201413427561837,0.7067137809187279,5.30035335689046
2022,1,6,53.0,49.0,3.0,105.0,0.5047619047619047,0.4666666666666667,0.02857142857142857,486,0.10905349794238683,0.10082304526748971,0.006172839506172839,0.21604938271604937,10.905349794238683,10.08230452674897,0.6172839506172839,21.604938271604937
2022,1,13,23.0,25.0,3.0,51.0,0.45098039215686275,0.49019607843137253,0.058823529411764705,485,0.04742268041237113,0.05154639175257732,0.006185567010309278,0.10515463917525773,4.742268041237113,5.154639175257731,0.6185567010309279,10.515463917525773
2022,1,20,4.0,8.0,1.0,13.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,494,0.008097165991902834,0.016194331983805668,0.0020242914979757085,0.02631578947368421,0.8097165991902834,1.6194331983805668,0.20242914979757085,2.631578947368421
2022,1,27,11.0,13.0,2.0,26.0,0.4230769230769231,0.5,0.07692307692307693,377,0.029177718832891247,0.034482758620689655,0.005305039787798408,0.06896551724137931,2.9177718832891246,3.4482758620689653,0.5305039787798408,6.896551724137931
2022,2,3,20.0,18.0,2.0,40.0,0.5,0.45,0.05,639,0.03129890453834116,0.028169014084507043,0.003129890453834116,0.06259780907668232,3.1298904538341157,2.8169014084507045,0.3129890453834116,6.259780907668231
2022,2,10,13.0,25.0,1.0,39.0,0.3333333333333333,0.6410256410256411,0.02564102564102564,488,0.02663934426229508,0.05122950819672131,0.0020491803278688526,0.07991803278688525,2.663934426229508,5.122950819672131,0.20491803278688525,7.991803278688526
2022,2,17,7.0,8.0,2.0,17.0,0.4117647058823529,0.47058823529411764,0.11764705882352941,378,0.018518518518518517,0.021164021164021163,0.005291005291005291,0.04497354497354497,1.8518518518518516,2.1164021164021163,0.5291005291005291,4.497354497354497
2022,2,24,12.0,20.0,2.0,34.0,0.35294117647058826,0.5882352941176471,0.058823529411764705,558,0.021505376344086023,0.035842293906810034,0.0035842293906810036,0.06093189964157706,2.1505376344086025,3.584229390681003,0.35842293906810035,6.093189964157706
2022,3,3,11.0,8.0,4.0,23.0,0.4782608695652174,0.34782608695652173,0.17391304347826086,328,0.03353658536585366,0.024390243902439025,0.012195121951219513,0.0701219512195122,3.353658536585366,2.4390243902439024,1.2195121951219512,7.01219512195122
2022,3,10,11.0,11.0,4.0,26.0,0.4230769230769231,0.4230769230769231,0.15384615384615385,439,0.025056947608200455,0.025056947608200455,0.009111617312072893,0.05922551252847381,2.5056947608200453,2.5056947608200453,0.9111617312072893,5.922551252847381
2022,3,17,4.0,11.0,1.0,16.0,0.25,0.6875,0.0625,408,0.00980392156862745,0.02696078431372549,0.0024509803921568627,0.0392156862745098,0.9803921568627451,2.696078431372549,0.24509803921568626,3.9215686274509802
2022,3,24,9.0,11.0,1.0,21.0,0.42857142857142855,0.5238095238095238,0.047619047619047616,277,0.032490974729241874,0.039711191335740074,0.0036101083032490976,0.07581227436823104,3.2490974729241873,3.9711191335740073,0.36101083032490977,7.581227436823104
2022,3,31,3.0,5.0,1.0,9.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,322,0.009316770186335404,0.015527950310559006,0.003105590062111801,0.027950310559006212,0.9316770186335404,1.5527950310559007,0.3105590062111801,2.7950310559006213
2022,4,7,12.0,5.0,0.0,17.0,0.7058823529411765,0.29411764705882354,0.0,330,0.03636363636363636,0.015151515151515152,0.0,0.051515151515151514,3.6363636363636362,1.5151515151515151,0.0,5.151515151515151
2022,4,14,8.0,5.0,0.0,13.0,0.6153846153846154,0.38461538461538464,0.0,220,0.03636363636363636,0.022727272727272728,0.0,0.05909090909090909,3.6363636363636362,2.272727272727273,0.0,5.909090909090909
2022,4,21,8.0,10.0,0.0,18.0,0.4444444444444444,0.5555555555555556,0.0,273,0.029304029304029304,0.03663003663003663,0.0,0.06593406593406594,2.93040293040293,3.6630036630036633,0.0,6.593406593406594
2022,4,28,5.0,3.0,1.0,9.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,629,0.00794912559618442,0.0047694753577106515,0.001589825119236884,0.014308426073131956,0.7949125596184419,0.47694753577106513,0.1589825119236884,1.4308426073131957
2022,5,5,21.0,7.0,0.0,28.0,0.75,0.25,0.0,318,0.0660377358490566,0.0220125786163522,0.0,0.0880503144654088,6.60377358490566,2.20125786163522,0.0,8.80503144654088
2022,5,12,5.0,4.0,2.0,11.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,264,0.01893939393939394,0.015151515151515152,0.007575757575757576,0.041666666666666664,1.893939393939394,1.5151515151515151,0.7575757575757576,4.166666666666666
2022,5,19,9.0,7.0,1.0,17.0,0.5294117647058824,0.4117647058823529,0.058823529411764705,405,0.022222222222222223,0.01728395061728395,0.0024691358024691358,0.04197530864197531,2.2222222222222223,1.728395061728395,0.24691358024691357,4.197530864197531
2022,5,26,2.0,5.0,1.0,8.0,0.25,0.625,0.125,391,0.005115089514066497,0.01278772378516624,0.0025575447570332483,0.020460358056265986,0.5115089514066496,1.278772378516624,0.2557544757033248,2.0460358056265986
2022,6,2,5.0,4.0,1.0,10.0,0.5,0.4,0.1,264,0.01893939393939394,0.015151515151515152,0.003787878787878788,0.03787878787878788,1.893939393939394,1.5151515151515151,0.3787878787878788,3.787878787878788
2022,6,9,5.0,7.0,1.0,13.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,229,0.021834061135371178,0.03056768558951965,0.004366812227074236,0.056768558951965066,2.1834061135371177,3.056768558951965,0.43668122270742354,5.676855895196507
2022,6,16,7.0,5.0,0.0,12.0,0.5833333333333334,0.4166666666666667,0.0,181,0.03867403314917127,0.027624309392265192,0.0,0.06629834254143646,3.867403314917127,2.7624309392265194,0.0,6.629834254143646
2022,6,23,4.0,5.0,2.0,11.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,210,0.01904761904761905,0.023809523809523808,0.009523809523809525,0.05238095238095238,1.9047619047619049,2.380952380952381,0.9523809523809524,5.238095238095238
2022,6,30,10.0,6.0,2.0,18.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,273,0.03663003663003663,0.02197802197802198,0.007326007326007326,0.06593406593406594,3.6630036630036633,2.197802197802198,0.7326007326007326,6.593406593406594
2022,7,7,4.0,4.0,1.0,9.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,301,0.013289036544850499,0.013289036544850499,0.0033222591362126247,0.029900332225913623,1.3289036544850499,1.3289036544850499,0.33222591362126247,2.990033222591362
2022,7,14,3.0,2.0,1.0,6.0,0.5,0.3333333333333333,0.16666666666666666,171,0.017543859649122806,0.011695906432748537,0.005847953216374269,0.03508771929824561,1.7543859649122806,1.1695906432748537,0.5847953216374269,3.508771929824561
2022,7,21,1.0,8.0,2.0,11.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,253,0.003952569169960474,0.03162055335968379,0.007905138339920948,0.043478260869565216,0.3952569169960474,3.1620553359683794,0.7905138339920948,4.3478260869565215
2022,7,28,13.0,10.0,2.0,25.0,0.52,0.4,0.08,294,0.04421768707482993,0.034013605442176874,0.006802721088435374,0.08503401360544217,4.421768707482993,3.4013605442176873,0.6802721088435374,8.503401360544217
2022,8,4,9.0,4.0,0.0,13.0,0.6923076923076923,0.3076923076923077,0.0,204,0.04411764705882353,0.0196078431372549,0.0,0.06372549019607843,4.411764705882353,1.9607843137254901,0.0,6.372549019607843
